1054,2024-07-11,59,13,EMEA,7,156.78,1097.46,703.57,393.89
1055,2024-07-01,133,9,LATAM,12,48.45,581.4,358.4,223.0
1056,2024-07-03,64,5,North America,7,202.27,1330.94,778.25,552.69
1057,2024-07-03,211,6,North America,9,193.66,1742.94,1109.0,633.94
1058,2024-07-12,122,6,APAC,4,193.66,914.08,574.83,339.25
1059,2024-07-24,69,3,EMEA,11,41.83,460.13,292.67,167.46
1060,2024-07-24,49,8,LATAM,4,36.89,147.56,73.33,74.23
1061,2024-07-09,62,14,North America,4,117.23,468.92,232.51,236.41
1062,2024-07-27,214,4,North America,10,273.62,2572.03,1340.56,1231.47
1063,2024-07-04,200,2,APAC,2,27.58,55.16,32.28,22.88
1064,2024-07-20,170,8,APAC,1,36.89,43.53,26.24,17.29
1065,2024-07-28,139,1,North America,8,26.63,213.04,111.68,101.36
1066,2024-07-19,81,8,LATAM,5,36.89,217.65,119.31,98.34
1067,2024-07-17,196,15,North America,5,52.59,262.95,139.25,123.7
1068,2024-07-05,193,10,North America,1,26.66,26.66,14.8,11.86
1069,2024-07-18,109,8,LATAM,1,36.89,43.53,23.96,19.57
1070,2024-07-22,101,14,North America,3,117.23,351.69,190.42,161.27
1071,2024-07-17,31,12,APAC,8,24.28,229.2,117.61,111.59
1072,2024-07-22,3,1,APAC,4,26.63,106.52,56.02,50.5
1073,2024-07-12,26,6,North America,10,193.66,1936.6,1205.28,731.32
1074,2024-07-09,48,9,EMEA,4,48.45,193.8,97.65,96.15
1075,2024-07-12,157,6,EMEA,3,193.66,580.98,319.4,261.58
1076,2024-07-23,54,7,LATAM,6,33.37,188.21,98.44,89.77
1077,2024-07-15,103,5,EMEA,3,202.27,570.4,321.87,248.53
1078,2024-07-08,148,11,EMEA,2,17.21,34.42,20.45,13.97
1079,2024-07-18,206,4,North America,7,273.62,1800.42,1118.53,681.89
1080,2024-07-26,51,3,LATAM,12,41.83,501.96,240.9,261.06
1081,2024-07-06,207,1,EMEA,7,26.63,186.41,102.51,83.9
1082,2024-07-17,218,11,EMEA,9,17.21,182.77,108.59,74.18
1083,2024-07-10,202,8,LATAM,5,36.89,184.45,103.74,80.71
1084,2024-07-13,146,1,North America,2,26.63,53.26,31.32,21.94
1085,2024-07-27,16,4,North America,5,273.62,1286.01,701.27,584.74
1086,2024-07-15,162,2,APAC,12,27.58,330.96,171.08,159.88
1087,2024-07-18,93,6,EMEA,9,193.66,1742.94,1109.15,633.79
1088,2024-07-01,66,6,EMEA,7,193.66,1355.62,642.9,712.72
1089,2024-07-07,174,10,North America,10,26.66,266.6,150.68,115.92
1090,2024-07-06,167,9,APAC,5,48.45,242.25,126.22,116.03
1091,2024-07-16,173,9,North America,12,48.45,581.4,313.6,267.8
1092,2024-07-20,21,7,North America,5,33.37,156.84,85.12,71.72
1093,2024-07-06,38,14,LATAM,11,117.23,1289.53,788.6,500.93
1094,2024-07-21,87,7,LATAM,10,33.37,313.68,177.02,136.66
1095,2024-07-03,218,15,EMEA,2,52.59,124.11,59.87,64.24
1096,2024-07-11,59,6,EMEA,11,193.66,2130.26,1082.75,1047.51
1097,2024-07-21,69,10,EMEA,7,26.66,186.62,94.1,92.52
1098,2024-07-28,114,13,North America,6,156.78,940.68,564.01,376.67
1099,2024-07-14,134,8,North America,3,36.89,110.67,53.87,56.8
1100,2024-07-24,6,3,North America,4,41.83,167.32,97.45,69.87
1101,2024-07-24,191,12,EMEA,2,24.28,57.3,28.2,29.1
1102,2024-07-04,102,2,APAC,2,27.58,55.16,35.16,20.0
1103,2024-07-02,122,9,APAC,1,48.45,57.17,34.54,22.63
1104,2024-07-03,135,13,EMEA,2,156.78,313.56,157.56,156.0
1105,2024-07-21,40,2,APAC,7,27.58,193.06,98.82,94.24
1106,2024-07-10,64,12,North America,8,24.28,194.24,111.75,82.49
1107,2024-07-27,34,9,EMEA,3,48.45,145.35,66.24,79.11
1108,2024-07-28,170,6,APAC,6,193.66,1371.11,853.99,517.12
1109,2024-07-18,120,14,APAC,5,117.23,586.15,328.07,258.08
1110,2024-07-18,35,12,North America,3,24.28,72.84,41.39,31.45
1111,2024-07-24,117,11,North America,11,17.21,223.39,139.72,83.67
1112,2024-07-21,112,9,LATAM,11,48.45,532.95,296.72,236.23
1113,2024-07-18,89,8,North America,4,36.89,174.12,106.38,67.74
1114,2024-07-12,114,5,North America,7,202.27,1330.94,668.08,662.86
1115,2024-07-01,78,1,North America,9,26.63,239.67,146.94,92.73
1116,2024-07-12,218,3,EMEA,5,41.83,246.8,134.22,112.58
1117,2024-07-16,3,12,APAC,8,24.28,194.24,99.05,95.19
1118,2024-07-26,197,7,North America,5,33.37,156.84,89.3,67.54
1119,2024-07-18,204,1,EMEA,6,26.63,159.78,77.93,81.85
1120,2024-07-13,144,7,EMEA,4,33.37,125.47,60.56,64.91
1121,2024-07-13,189,11,EMEA,7,17.21,120.47,59.53,60.94
1122,2024-07-21,21,7,North America,4,33.37,125.47,69.43,56.04
1123,2024-07-20,205,15,EMEA,12,52.59,631.08,370.4,260.68
1124,2024-07-24,73,11,North America,9,17.21,154.89,94.76,60.13
1125,2024-07-28,106,4,North America,2,273.62,514.41,250.25,264.16
1126,2024-07-21,75,2,APAC,8,27.58,220.64,126.55,94.09
1127,2024-07-20,70,12,APAC,8,24.28,229.2,111.75,117.45
1128,2024-07-02,5,3,North America,9,41.83,376.47,171.08,205.39
1129,2024-07-09,27,5,EMEA,3,202.27,570.4,338.27,232.13
1130,2024-07-08,187,1,EMEA,2,26.63,53.26,25.57,27.69
1131,2024-07-11,127,4,APAC,7,273.62,1800.42,922.38,878.04
1132,2024-07-12,205,8,EMEA,8,36.89,295.12,173.94,121.18
1133,2024-07-03,9,6,APAC,3,193.66,580.98,267.95,313.03
1134,2024-07-03,199,7,EMEA,9,33.37,282.31,153.58,128.73
1135,2024-07-27,50,15,North America,5,52.59,310.28,190.34,119.94
1136,2024-07-04,213,1,EMEA,12,26.63,319.56,159.71,159.85
1137,2024-07-08,198,8,North America,12,36.89,442.68,287.26,155.42
1138,2024-07-24,51,8,LATAM,2,36.89,73.78,40.89,32.89
1139,2024-07-13,54,8,LATAM,11,36.89,405.79,260.62,145.17
1140,2024-07-21,83,3,APAC,12,41.83,501.96,230.12,271.84
1141,2024-07-04,141,9,North America,5,48.45,285.85,156.14,129.71
1142,2024-07-12,77,4,LATAM,1,273.62,257.2,160.17,97.03
1143,2024-07-08,56,2,LATAM,11,27.58,303.38,162.86,140.52
1144,2024-07-26,4,3,EMEA,5,41.83,209.15,118.58,90.57
1145,2024-07-08,102,13,APAC,1,156.78,156.78,100.93,55.85
1146,2024-07-23,149,13,North America,8,156.78,1480.0,869.77,610.23
1147,2024-07-25,40,6,APAC,2,193.66,387.32,193.56,193.76
1148,2024-07-22,128,2,North America,10,27.58,275.8,142.78,133.02
1149,2024-07-02,195,11,North America,1,17.21,17.21,8.97,8.24
1150,2024-07-18,40,12,APAC,2,24.28,48.56,23.07,25.49
1151,2024-07-18,60,6,North America,11,193.66,2513.71,1511.59,1002.12
1152,2024-07-15,207,15,EMEA,12,52.59,631.08,308.34,322.74
1153,2024-07-12,177,7,EMEA,12,33.37,376.41,179.53,196.88
1154,2024-07-23,11,8,North America,8,36.89,295.12,165.8,129.32
1155,2024-07-16,139,12,North America,4,24.28,97.12,54.71,42.41
1156,2024-07-11,140,6,LATAM,12,193.66,2323.92,1263.47,1060.45
1157,2024-07-28,213,10,EMEA,9,26.66,239.94,115.67,124.27
1158,2024-07-15,136,3,North America,5,41.83,246.8,151.51,95.29
1159,2024-07-15,139,6,North America,1,193.66,193.66,117.2,76.46
1160,2024-07-24,130,7,North America,3,33.37,94.1,58.96,35.14
1161,2024-07-12,159,14,APAC,10,117.23,1172.3,583.52,588.78
1162,2024-07-22,185,2,APAC,9,27.58,292.9,179.78,113.12
1163,2024-07-22,49,9,LATAM,8,48.45,387.6,233.78,153.82
1164,2024-07-10,40,10,APAC,6,26.66,159.96,85.09,74.87
1165,2024-07-04,83,2,APAC,9,27.58,248.22,144.41,103.81
1166,2024-07-05,12,14,EMEA,3,117.23,351.69,219.7,131.99
1167,2024-07-16,52,2,APAC,4,27.58,110.32,51.82,58.5
1168,2024-07-27,147,11,APAC,7,17.21,120.47,70.06,50.41
1169,2024-07-23,135,10,EMEA,10,26.66,266.6,133.62,132.98
1170,2024-07-20,94,4,APAC,12,273.62,3086.43,1432.64,1653.79
1171,2024-07-16,54,11,LATAM,2,17.21,34.42,18.71,15.71
1172,2024-07-12,164,1,EMEA,9,26.63,239.67,143.49,96.18
1173,2024-07-12,107,14,APAC,12,117.23,1406.76,649.44,757.32
1174,2024-07-17,158,5,EMEA,1,202.27,190.13,113.48,76.65
1175,2024-07-03,214,5,North America,4,202.27,760.54,488.36,272.18
1176,2024-07-24,25,2,North America,4,27.58,110.32,61.37,48.95
1177,2024-07-17,49,4,LATAM,11,273.62,2829.23,1413.92,1415.31
1178,2024-07-18,161,3,APAC,12,41.83,501.96,281.91,220.05
1179,2024-07-25,192,2,North America,11,27.58,303.38,171.5,131.88
1180,2024-07-23,173,8,North America,11,36.89,405.79,217.27,188.52
1181,2024-07-26,27,3,EMEA,3,41.83,125.49,70.27,55.22
1182,2024-07-22,130,6,North America,3,193.66,580.98,323.48,257.5
1183,2024-07-12,154,8,EMEA,6,36.89,221.34,123.95,97.39
1184,2024-07-12,84,14,North America,7,117.23,820.61,494.69,325.92
1185,2024-07-24,111,14,North America,6,117.23,703.38,402.11,301.27
1186,2024-07-07,145,9,EMEA,7,48.45,339.15,204.56,134.59
1187,2024-07-12,191,5,EMEA,8,202.27,1794.86,968.33,826.53
1188,2024-07-24,102,1,APAC,1,26.63,26.63,17.22,9.41
1189,2024-07-17,153,1,APAC,3,26.63,79.89,51.82,28.07
1190,2024-07-10,78,1,North America,4,26.63,106.52,52.51,54.01
1191,2024-07-25,81,1,LATAM,12,26.63,377.08,231.7,145.38
1192,2024-07-18,142,9,LATAM,10,48.45,571.71,363.14,208.57
1193,2024-07-02,40,2,APAC,8,27.58,220.64,114.98,105.66
1194,2024-07-12,36,5,EMEA,10,202.27,1901.34,950.62,950.72
1195,2024-07-10,66,13,EMEA,2,156.78,313.56,176.88,136.68
1196,2024-07-07,146,15,North America,12,52.59,631.08,293.73,337.35
1197,2024-07-16,84,13,North America,3,156.78,470.34,257.58,212.76
1198,2024-07-19,177,12,EMEA,2,24.28,48.56,27.63,20.93
1199,2024-07-24,77,1,LATAM,10,26.63,266.3,140.16,126.14
1200,2024-07-25,200,1,APAC,6,26.63,159.78,83.02,76.76
1201,2024-08-28,107,15,APAC,2,52.59,105.18,65.63,39.55
1202,2024-08-21,59,12,EMEA,10,24.28,242.8,154.36,88.44
1203,2024-08-21,163,13,EMEA,7,156.78,1097.46,505.74,591.72
1204,2024-08-11,135,1,EMEA,9,26.63,239.67,134.93,104.74
1205,2024-08-23,84,9,North America,4,48.45,193.8,93.15,100.65
1206,2024-08-13,173,12,North America,8,24.28,194.24,116.65,77.59
1207,2024-08-03,148,9,EMEA,4,48.45,193.8,103.95,89.85
1208,2024-08-05,202,7,LATAM,3,33.37,90.6,46.86,43.74
1209,2024-08-24,122,10,APAC,1,26.66,32.26,18.05,14.21
1210,2024-08-13,68,2,APAC,9,27.58,248.22,133.27,114.95
1211,2024-08-25,179,3,APAC,3,41.83,125.49,68.54,56.95
1212,2024-08-13,51,8,LATAM,11,36.89,405.79,228.97,176.82
1213,2024-08-24,144,10,EMEA,9,26.66,239.94,119.79,120.15
1214,2024-08-25,19,5,North America,7,202.27,1281.38,659.5,621.88
1215,2024-08-04,148,2,EMEA,11,27.58,303.38,161.62,141.76
1216,2024-08-07,94,6,APAC,6,193.66,1161.96,602.95,559.01
1217,2024-08-25,168,1,APAC,5,26.63,133.15,64.42,68.73
1218,2024-08-27,90,10,EMEA,8,26.66,213.28,122.56,90.72
1219,2024-08-27,113,1,EMEA,4,26.63,106.52,52.19,54.33
1220,2024-08-25,96,3,EMEA,12,41.83,501.96,311.49,190.47
1221,2024-08-02,29,12,EMEA,4,24.28,97.12,62.14,34.98
1222,2024-08-27,38,14,LATAM,5,117.23,586.15,265.38,320.77
1223,2024-08-04,178,13,EMEA,5,156.78,948.52,512.21,436.31
1224,2024-08-07,6,6,North America,12,193.66,2323.92,1295.82,1028.1
1225,2024-08-17,53,9,APAC,5,48.45,242.25,135.6,106.65
1226,2024-08-05,160,12,North America,12,24.28,291.36,171.83,119.53
1227,2024-08-19,5,7,North America,11,33.37,332.2,184.49,147.71
1228,2024-08-02,66,3,EMEA,5,41.83,209.15,102.51,106.64
1229,2024-08-09,179,10,APAC,1,26.66,26.66,14.48,12.18
1230,2024-08-13,3,2,APAC,11,27.58,303.38,152.98,150.4
1231,2024-08-22,219,15,North America,6,52.59,315.54,196.54,119.0
1232,2024-08-28,5,5,North America,11,202.27,2013.6,1061.78,951.82
1233,2024-08-23,98,9,LATAM,2,48.45,96.9,61.12,35.78
1234,2024-08-20,125,14,APAC,9,117.23,1055.07,493.36,561.71
1235,2024-08-15,51,9,LATAM,9,48.45,436.05,277.01,159.04
1236,2024-08-08,6,1,North America,9,26.63,239.67,122.47,117.2
1237,2024-08-24,126,7,North America,3,33.37,90.6,41.1,49.5
1238,2024-08-12,176,6,EMEA,11,193.66,2130.26,1087.42,1042.84
1239,2024-08-26,129,5,North America,1,202.27,183.05,105.28,77.77
1240,2024-08-27,100,15,APAC,1,52.59,52.59,33.6,18.99
1241,2024-08-05,72,4,North America,6,273.62,1485.76,935.19,550.57
1242,2024-08-03,169,3,APAC,12,41.83,501.96,264.25,237.71
1243,2024-08-28,174,10,North America,11,26.66,293.26,172.23,121.03
1244,2024-08-19,107,4,APAC,3,273.62,742.88,397.66,345.22
1245,2024-08-20,80,15,EMEA,6,52.59,315.54,170.34,145.2
1246,2024-08-21,34,4,EMEA,3,273.62,742.88,420.62,322.26
1247,2024-08-07,176,13,EMEA,3,156.78,470.34,240.72,229.62
1248,2024-08-17,181,15,APAC,3,52.59,157.77,84.57,73.2
1249,2024-08-21,198,3,North America,10,41.83,418.3,264.96,153.34
1250,2024-08-18,82,2,EMEA,9,27.58,248.22,158.79,89.43
1251,2024-08-11,31,3,APAC,3,41.83,151.84,90.41,61.43
1252,2024-08-14,196,6,North America,7,193.66,1355.62,692.27,663.35
1253,2024-08-27,191,15,EMEA,11,52.59,699.97,445.64,254.33
1254,2024-08-25,71,3,EMEA,4,41.83,167.32,78.87,88.45
1255,2024-08-25,48,1,EMEA,10,26.63,266.3,152.69,113.61
1256,2024-08-20,156,10,North America,4,26.66,106.64,60.71,45.93
1257,2024-08-01,60,11,North America,6,17.21,124.94,58.21,66.73
1258,2024-08-05,200,8,APAC,9,36.89,332.01,205.59,126.42
1259,2024-08-21,121,12,APAC,6,24.28,145.68,70.92,74.76
1260,2024-08-16,100,8,APAC,3,36.89,110.67,53.43,57.24
1261,2024-08-14,58,1,EMEA,1,26.63,26.63,16.91,9.72
1262,2024-08-24,106,4,North America,11,273.62,2723.89,1764.12,959.77
1263,2024-08-03,194,4,APAC,3,273.62,742.88,472.04,270.84
1264,2024-08-20,113,14,EMEA,8,117.23,937.84,551.05,386.79
1265,2024-08-08,118,15,APAC,7,52.59,368.13,195.47,172.66
1266,2024-08-24,11,10,North America,7,26.66,186.62,110.86,75.76
1267,2024-08-24,101,10,North America,10,26.66,266.6,151.63,114.97
1268,2024-08-23,135,11,EMEA,1,17.21,17.21,9.54,7.67
1269,2024-08-27,116,8,EMEA,1,36.89,36.89,23.08,13.81
1270,2024-08-18,63,9,APAC,7,48.45,410.37,265.41,144.96
1271,2024-08-13,11,9,North America,9,48.45,436.05,262.95,173.1
1272,2024-08-10,13,4,EMEA,8,273.62,1981.01,1049.16,931.85
1273,2024-08-27,78,13,North America,5,156.78,783.9,425.09,358.81
1274,2024-08-20,109,5,LATAM,1,202.27,221.5,130.24,91.26
1275,2024-08-27,37,8,EMEA,11,36.89,405.79,219.26,186.53
1276,2024-08-04,185,9,APAC,3,48.45,175.87,106.53,69.34
1277,2024-08-05,179,9,APAC,7,48.45,339.15,180.67,158.48
1278,2024-08-06,116,1,EMEA,8,26.63,213.04,121.02,92.02
1279,2024-08-07,183,15,APAC,8,52.59,420.72,196.91,223.81
1280,2024-08-21,83,12,APAC,12,24.28,291.36,177.52,113.84
1281,2024-08-04,184,12,EMEA,2,24.28,48.56,22.96,25.6
1282,2024-08-12,116,11,EMEA,2,17.21,34.42,19.09,15.33
1283,2024-08-26,99,12,EMEA,9,24.28,218.52,125.08,93.44
1284,2024-08-18,41,7,North America,7,33.37,211.4,96.99,114.41
1285,2024-08-11,44,15,LATAM,10,52.59,525.9,328.3,197.6
1286,2024-08-28,39,3,APAC,3,41.83,125.49,60.96,64.53
1287,2024-08-14,183,1,APAC,5,26.63,133.15,68.16,64.99
1288,2024-08-10,197,8,North America,11,36.89,405.79,197.27,208.52
1289,2024-08-01,34,4,EMEA,10,273.62,2476.26,1493.38,982.88
1290,2024-08-16,4,8,EMEA,8,36.89,295.12,164.88,130.24
1291,2024-08-16,2,10,North America,4,26.66,106.64,52.61,54.03
1292,2024-08-15,169,8,APAC,7,36.89,258.23,139.02,119.21
1293,2024-08-01,154,10,EMEA,4,26.66,106.64,66.8,39.84
1294,2024-08-21,72,10,North America,9,26.66,239.94,147.33,92.61
1295,2024-08-06,54,1,LATAM,3,26.63,79.89,36.83,43.06
1296,2024-08-05,90,1,EMEA,1,26.63,26.63,15.54,11.09
1297,2024-08-10,215,10,APAC,6,26.66,159.96,101.43,58.53
1298,2024-08-14,13,2,EMEA,3,27.58,82.74,39.9,42.84
1299,2024-08-22,73,10,North America,12,26.66,319.92,188.74,131.18
1300,2024-08-18,147,13,APAC,3,156.78,470.34,302.55,167.79
1301,2024-08-12,192,10,North America,1,26.66,26.66,12.49,14.17
1302,2024-08-12,77,6,LATAM,7,193.66,1355.62,832.42,523.2
1303,2024-08-27,195,7,North America,9,33.37,271.8,125.84,145.96
1304,2024-08-04,121,3,APAC,12,41.83,501.96,312.16,189.8
1305,2024-08-14,85,9,APAC,9,48.45,527.62,259.57,268.05
1306,2024-08-02,54,10,LATAM,2,26.66,53.32,30.09,23.23
1307,2024-08-03,162,9,APAC,8,48.45,387.6,230.55,157.05
1308,2024-08-26,155,15,APAC,12,52.59,631.08,320.23,310.85
1309,2024-08-11,156,14,North America,5,117.23,586.15,325.36,260.79
1310,2024-08-05,160,6,North America,10,193.66,1936.6,1089.39,847.21
1311,2024-08-21,134,12,North America,8,24.28,194.24,106.54,87.7
1312,2024-08-20,47,15,LATAM,4,52.59,210.36,124.47,85.89
1313,2024-08-04,50,1,North America,1,26.63,32.22,17.49,14.73
1314,2024-08-24,204,2,EMEA,4,27.58,110.32,67.29,43.03
1315,2024-08-02,107,7,APAC,6,33.37,181.2,94.21,86.99
1316,2024-08-07,207,11,EMEA,1,17.21,17.21,9.95,7.26
1317,2024-08-09,177,5,EMEA,2,202.27,366.11,187.29,178.82
1318,2024-08-11,130,9,North America,1,48.45,48.45,22.91,25.54
1319,2024-08-13,86,6,North America,12,193.66,2323.92,1310.19,1013.73
1320,2024-08-06,8,14,APAC,4,117.23,468.92,242.01,226.91
1321,2024-08-22,87,15,LATAM,8,52.59,420.72,266.41,154.31
1322,2024-08-21,205,1,EMEA,3,26.63,79.89,43.64,36.25
1323,2024-08-28,161,8,APAC,9,36.89,332.01,208.9,123.11
1324,2024-08-27,119,13,APAC,7,156.78,1097.46,697.5,399.96
1325,2024-08-17,15,14,EMEA,5,117.23,586.15,330.0,256.15
1326,2024-08-18,174,6,North America,9,193.66,1742.94,790.85,952.09
1327,2024-08-11,148,11,EMEA,6,17.21,103.26,47.83,55.43
1328,2024-08-27,39,5,APAC,1,202.27,183.05,94.79,88.26
1329,2024-08-18,97,11,North America,3,17.21,51.63,29.13,22.5
1330,2024-08-20,100,3,APAC,2,41.83,83.66,52.11,31.55
1331,2024-08-23,193,5,North America,6,202.27,1098.33,650.18,448.15
1332,2024-08-03,70,7,APAC,8,33.37,292.33,182.83,109.5
1333,2024-08-27,96,8,EMEA,5,36.89,184.45,90.98,93.47
1334,2024-08-04,78,3,North America,6,41.83,250.98,152.34,98.64
1335,2024-08-03,200,4,APAC,8,273.62,1981.01,1091.93,889.08
1336,2024-08-17,205,8,EMEA,3,36.89,110.67,54.01,56.66
1337,2024-08-28,124,12,APAC,9,24.28,218.52,111.9,106.62
1338,2024-08-25,84,3,North America,2,41.83,83.66,51.4,32.26
1339,2024-08-05,133,11,LATAM,4,17.21,68.84,40.95,27.89
1340,2024-08-23,118,7,APAC,9,33.37,271.8,128.61,143.19
1341,2024-08-02,80,15,EMEA,11,52.59,578.49,358.45,220.04
1342,2024-08-15,23,6,APAC,1,193.66,193.66,91.14,102.52
1343,2024-08-24,197,11,North America,5,17.21,86.05,39.11,46.94
1344,2024-08-21,195,5,North America,4,202.27,732.22,376.49,355.73
1345,2024-08-09,50,5,North America,9,202.27,1993.46,1024.3,969.16
1346,2024-08-04,113,11,EMEA,5,17.21,86.05,41.29,44.76
1347,2024-08-01,71,2,EMEA,10,27.58,275.8,154.98,120.82
1348,2024-08-18,27,4,EMEA,6,273.62,1485.76,831.84,653.92
1349,2024-08-23,70,3,APAC,5,41.83,253.07,142.94,110.13
1350,2024-08-10,44,2,LATAM,10,27.58,275.8,173.33,102.47
1351,2024-08-02,139,8,North America,3,36.89,110.67,50.44,60.23
1352,2024-08-04,173,1,North America,7,26.63,186.41,85.89,100.52
1353,2024-08-06,110,7,EMEA,12,33.37,362.4,206.29,156.11
1354,2024-08-27,152,11,APAC,12,17.21,206.52,121.82,84.7
1355,2024-08-10,158,6,EMEA,6,193.66,1161.96,712.85,449.11
1356,2024-08-22,183,13,APAC,9,156.78,1411.02,657.12,753.9
1357,2024-08-15,194,13,APAC,10,156.78,1567.8,746.84,820.96
1358,2024-08-23,209,13,APAC,8,156.78,1254.24,588.81,665.43
1359,2024-08-21,80,11,EMEA,12,17.21,206.52,124.59,81.93
1360,2024-08-08,121,4,APAC,3,273.62,742.88,462.23,280.65
1361,2024-08-12,158,5,EMEA,7,202.27,1281.38,623.61,657.77
1362,2024-08-26,171,6,APAC,6,193.66,1161.96,628.22,533.74
1363,2024-08-16,8,2,APAC,2,27.58,55.16,28.7,26.46
1364,2024-08-06,119,14,APAC,5,117.23,586.15,353.79,232.36
1365,2024-08-05,155,10,APAC,9,26.66,239.94,112.91,127.03
1366,2024-08-26,210,12,North America,2,24.28,48.56,25.02,23.54
1367,2024-08-26,167,2,APAC,5,27.58,137.9,76.75,61.15
1368,2024-08-14,103,10,EMEA,4,26.66,106.64,61.23,45.41
1369,2024-08-16,141,3,North America,7,41.83,354.3,164.12,190.18
1370,2024-08-23,54,14,LATAM,10,117.23,1172.3,628.62,543.68
1371,2024-08-26,112,10,LATAM,6,26.66,159.96,89.4,70.56
1372,2024-08-22,61,3,EMEA,11,41.83,460.13,214.23,245.9
1373,2024-08-27,183,10,APAC,8,26.66,213.28,100.85,112.43
1374,2024-08-11,153,8,APAC,9,36.89,332.01,155.89,176.12
1375,2024-08-10,114,3,North America,7,41.83,292.81,135.84,156.97
1376,2024-08-27,28,11,APAC,10,17.21,172.1,103.99,68.11
1377,2024-08-16,98,6,LATAM,11,193.66,2130.26,1239.88,890.38
1378,2024-08-27,24,4,North America,3,273.62,742.88,466.12,276.76
1379,2024-08-26,194,11,APAC,1,17.21,17.21,10.35,6.86
1380,2024-08-15,170,3,APAC,9,41.83,455.53,231.55,223.98
1381,2024-08-15,158,10,EMEA,4,26.66,106.64,52.37,54.27
1382,2024-08-19,82,5,EMEA,11,202.27,2013.6,1028.77,984.83
1383,2024-08-12,112,12,LATAM,2,24.28,48.56,27.51,21.05
1384,2024-08-13,157,9,EMEA,3,48.45,145.35,90.19,55.16
1385,2024-08-18,16,6,North America,1,193.66,193.66,87.18,106.48
1386,2024-08-12,144,14,EMEA,2,117.23,234.46,145.89,88.57
1387,2024-08-14,8,4,APAC,12,273.62,2971.51,1687.92,1283.59
1388,2024-08-23,161,6,APAC,7,193.66,1355.62,720.11,635.51
1389,2024-08-07,112,9,LATAM,11,48.45,532.95,258.31,274.64
1390,2024-08-18,36,4,EMEA,7,273.62,1733.38,1072.38,661.0
1391,2024-08-14,93,14,EMEA,3,117.23,351.69,178.55,173.14
1392,2024-08-05,172,3,North America,1,41.83,41.83,19.42,22.41
1393,2024-08-24,5,3,North America,8,41.83,334.64,194.62,140.02
1394,2024-08-05,35,2,North America,11,27.58,303.38,185.42,117.96
1395,2024-08-26,117,15,North America,12,52.59,763.61,435.93,327.68
1396,2024-09-15,160,3,North America,9,41.83,376.47,201.35,175.12
1397,2024-09-13,210,8,North America,6,36.89,221.34,109.6,111.74
1398,2024-09-01,109,10,LATAM,10,26.66,330.58,181.7,148.88
1399,2024-09-23,188,4,EMEA,9,273.62,2142.44,1079.47,1062.97
1400,2024-09-12,140,10,LATAM,1,26.66,26.66,17.21,9.45
1401,2024-09-23,146,8,North America,6,36.89,221.34,104.61,116.73
1402,2024-09-03,124,12,APAC,3,24.28,72.84,43.42,29.42
1403,2024-09-25,135,14,EMEA,5,117.23,586.15,318.27,267.88
1404,2024-09-20,21,9,North America,2,48.45,96.9,48.36,48.54
1405,2024-09-22,162,12,APAC,11,24.28,267.08,124.36,142.72
1406,2024-09-26,163,9,EMEA,10,48.45,484.5,248.31,236.19
1407,2024-09-11,14,15,North America,9,52.59,473.31,286.69,186.62
1408,2024-09-17,121,8,APAC,8,36.89,295.12,166.68,128.44
1409,2024-09-12,85,7,APAC,5,33.37,180.0,91.41,88.59
1410,2024-09-20,10,12,North America,12,24.28,291.36,148.83,142.53
1411,2024-09-09,201,10,LATAM,1,26.66,26.66,15.35,11.31
1412,2024-09-19,149,3,North America,1,41.83,51.87,30.15,21.72
1413,2024-09-24,75,13,APAC,10,156.78,1567.8,714.07,853.73
1414,2024-09-05,125,2,APAC,9,27.58,248.22,115.51,132.71
1415,2024-09-09,201,5,LATAM,3,202.27,527.92,302.58,225.34
1416,2024-09-09,71,14,EMEA,1,117.23,117.23,70.14,47.09
1417,2024-09-19,155,3,APAC,12,41.83,501.96,241.05,260.91
1418,2024-09-26,115,6,EMEA,3,193.66,580.98,291.8,289.18
1419,2024-09-16,180,4,EMEA,3,273.62,885.54,540.07,345.47
1420,2024-09-03,9,6,APAC,3,193.66,580.98,330.64,250.34
1421,2024-09-27,211,3,North America,8,41.83,334.64,200.97,133.67
1422,2024-09-13,106,13,North America,4,156.78,627.12,365.07,262.05
1423,2024-09-06,186,11,APAC,4,17.21,68.84,38.93,29.91
1424,2024-09-02,216,6,North America,11,193.66,2130.26,1071.26,1059.0
1425,2024-09-02,210,2,North America,3,27.58,82.74,44.91,37.83
1426,2024-09-16,122,5,APAC,12,202.27,2618.51,1674.93,943.58
1427,2024-09-13,137,4,EMEA,11,273.62,2618.54,1547.88,1070.66
1428,2024-09-05,122,5,APAC,9,202.27,1963.88,1225.57,738.31
1429,2024-09-26,4,5,EMEA,8,202.27,1407.8,741.07,666.73
1430,2024-09-22,81,9,LATAM,1,48.45,60.08,28.21,31.87
1431,2024-09-12,137,11,EMEA,7,17.21,120.47,68.92,51.55
1432,2024-09-09,167,14,APAC,6,117.23,703.38,354.55,348.83
1433,2024-09-09,206,2,North America,11,27.58,303.38,171.97,131.41
1434,2024-09-22,119,13,APAC,12,156.78,1881.36,937.59,943.77
1435,2024-09-25,173,10,North America,4,26.66,106.64,59.08,47.56
1436,2024-09-06,174,12,North America,6,24.28,145.68,81.51,64.17
1437,2024-09-27,173,1,North America,2,26.63,53.26,24.09,29.17
1438,2024-09-04,26,9,North America,11,48.45,532.95,287.36,245.59
